fecha,producto,categoria,unidades_vendidas,clima,evento_especial,promocion,precio_unitario,total_ventas,mes,estacion
2021-08-18,Producto A,Categoria 2,546,Nevado,Semana Santa,Descuento,35,19110,8,Verano
2021-08-18,Producto B,Categoria 1,526,Nevado,Black Friday,Sin promoción,39,20514,8,Verano
2021-08-18,Producto C,Categoria 1,818,Nublado,Navidad,Descuento,15,12270,8,Verano
2021-08-18,Producto D,Categoria 3,977,Lluvia,Navidad,Descuento,37,36149,8,Verano
2021-08-18,Producto E,Categoria 3,620,Nevado,Navidad,Sin promoción,17,10540,8,Verano
2021-08-19,Producto A,Categoria 3,735,Nublado,Navidad,Sin promoción,47,34545,8,Verano
2021-08-19,Producto B,Categoria 2,603,Nublado,Navidad,Sin promoción,19,11457,8,Verano
2021-08-19,Producto C,Categoria 1,301,Soleado,Lunes de Pascua,Descuento,29,8729,8,Verano
2021-08-19,Producto D,Categoria 2,345,Nublado,Lunes de Pascua,Sin promoción,34,11730,8,Verano
2021-08-19,Producto E,Categoria 1,53,Nevado,Lunes de Pascua,Descuento,46,2438,8,Verano
2021-08-20,Producto A,Categoria 3,816,Nevado,Black Friday,Descuento,21,17136,8,Verano
2021-08-20,Producto B,Categoria 3,697,Soleado,Navidad,Descuento,22,15334,8,Verano
2021-08-20,Producto C,Categoria 2,578,Nublado,Black Friday,Descuento,14,8092,8,Verano
2021-08-20,Producto D,Categoria 3,417,Nevado,Black Friday,Sin promoción,19,7923,8,Verano
2021-08-20,Producto E,Categoria 1,536,Nublado,Semana Santa,Sin promoción,6,3216,8,Verano
2021-08-21,Producto A,Categoria 2,490,Lluvia,Lunes de Pascua,Descuento,19,9310,8,Verano
2021-08-21,Producto B,Categoria 2,673,Soleado,Navidad,Descuento,47,31631,8,Verano
2021-08-21,Producto C,Categoria 2,391,Nublado,Semana Santa,Sin promoción,6,2346,8,Verano
2021-08-21,Producto D,Categoria 3,721,Nublado,Black Friday,Sin promoción,32,23072,8,Verano
2021-08-21,Producto E,Categoria 2,403,Lluvia,Lunes de Pascua,Sin promoción,34,13702,8,Verano
2021-08-22,Producto A,Categoria 1,397,Nevado,Lunes de Pascua,Sin promoción,25,9925,8,Verano
2021-08-22,Producto B,Categoria 3,662,Nevado,Navidad,Sin promoción,32,21184,8,Verano
2021-08-22,Producto C,Categoria 3,861,Nevado,Black Friday,Descuento,21,18081,8,Verano
2021-08-22,Producto D,Categoria 2,779,Soleado,Black Friday,Sin promoción,7,5453,8,Verano
2021-08-22,Producto E,Categoria 3,517,Lluvia,Black Friday,Sin promoción,11,5687,8,Verano
2021-08-23,Producto A,Categoria 1,97,Nublado,Lunes de Pascua,Sin promoción,11,1067,8,Verano
2021-08-23,Producto B,Categoria 1,244,Lluvia,Ninguno,Sin promoción,45,10980,8,Verano
2021-08-23,Producto C,Categoria 1,557,Nevado,Black Friday,Sin promoción,47,26179,8,Verano
2021-08-23,Producto D,Categoria 1,91,Lluvia,Lunes de Pascua,Sin promoción,33,3003,8,Verano
2021-08-23,Producto E,Categoria 1,563,Nublado,Navidad,Descuento,17,9571,8,Verano
2021-08-24,Producto A,Categoria 2,295,Nevado,Lunes de Pascua,Descuento,42,12390,8,Verano
2021-08-24,Producto B,Categoria 3,121,Lluvia,Lunes de Pascua,Descuento,15,1815,8,Verano
2021-08-24,Producto C,Categoria 2,355,Lluvia,Ninguno,Sin promoción,10,3550,8,Verano
2021-08-24,Producto D,Categoria 3,267,Lluvia,Lunes de Pascua,Sin promoción,42,11214,8,Verano
2021-08-24,Producto E,Categoria 1,444,Nublado,Semana Santa,Sin promoción,33,14652,8,Verano
2021-08-25,Producto A,Categoria 1,469,Nublado,Ninguno,Descuento,38,17822,8,Verano
2021-08-25,Producto B,Categoria 1,574,Lluvia,Ninguno,Sin promoción,22,12628,8,Verano
2021-08-25,Producto C,Categoria 3,437,Soleado,Semana Santa,Descuento,33,14421,8,Verano
2021-08-25,Producto D,Categoria 1,829,Nevado,Navidad,Sin promoción,29,24041,8,Verano
2021-08-25,Producto E,Categoria 3,503,Nevado,Navidad,Descuento,31,15593,8,Verano
2021-08-26,Producto A,Categoria 2,427,Soleado,Semana Santa,Descuento,8,3416,8,Verano
2021-08-26,Producto B,Categoria 1,102,Nublado,Lunes de Pascua,Descuento,35,3570,8,Verano
2021-08-26,Producto C,Categoria 2,451,Lluvia,Navidad,Descuento,41,18491,8,Verano
2021-08-26,Producto D,Categoria 3,545,Nublado,Navidad,Descuento,43,23435,8,Verano
2021-08-26,Producto E,Categoria 2,642,Nublado,Black Friday,Descuento,47,30174,8,Verano
2021-08-27,Producto A,Categoria 1,384,Nevado,Black Friday,Sin promoción,41,15744,8,Verano
2021-08-27,Producto B,Categoria 3,318,Nublado,Ninguno,Descuento,34,10812,8,Verano
2021-08-27,Producto C,Categoria 1,120,Nublado,Lunes de Pascua,Sin promoción,12,1440,8,Verano
2021-08-27,Producto D,Categoria 2,329,Lluvia,Semana Santa,Descuento,31,10199,8,Verano
2021-08-27,Producto E,Categoria 1,494,Soleado,Lunes de Pascua,Sin promoción,25,12350,8,Verano
2021-08-28,Producto A,Categoria 1,433,Soleado,Black Friday,Sin promoción,24,10392,8,Verano
2021-08-28,Producto B,Categoria 1,341,Nublado,Semana Santa,Sin promoción,14,4774,8,Verano
2021-08-28,Producto C,Categoria 3,172,Lluvia,Ninguno,Descuento,26,4472,8,Verano
2021-08-28,Producto D,Categoria 2,512,Lluvia,Semana Santa,Sin promoción,37,18944,8,Verano
2021-08-28,Producto E,Categoria 1,731,Lluvia,Navidad,Descuento,36,26316,8,Verano
2021-08-29,Producto A,Categoria 3,378,Nublado,Black Friday,Descuento,12,4536,8,Verano
2021-08-29,Producto B,Categoria 2,345,Soleado,Lunes de Pascua,Descuento,42,14490,8,Verano
2021-08-29,Producto C,Categoria 3,681,Lluvia,Semana Santa,Descuento,8,5448,8,Verano
2021-08-29,Producto D,Categoria 1,522,Nublado,Navidad,Descuento,16,8352,8,Verano
2021-08-29,Producto E,Categoria 2,99,Nublado,Ninguno,Descuento,27,2673,8,Verano
2021-08-30,Producto A,Categoria 2,297,Soleado,Lunes de Pascua,Descuento,22,6534,8,Verano
2021-08-30,Producto B,Categoria 1,845,Soleado,Navidad,Descuento,46,38870,8,Verano
2021-08-30,Producto C,Categoria 3,241,Soleado,Ninguno,Descuento,30,7230,8,Verano
2021-08-30,Producto D,Categoria 2,238,Nublado,Lunes de Pascua,Descuento,23,5474,8,Verano
2021-08-30,Producto E,Categoria 3,232,Nublado,Semana Santa,Sin promoción,34,7888,8,Verano
2021-08-31,Producto A,Categoria 3,805,Nevado,Black Friday,Sin promoción,5,4025,8,Verano
2021-08-31,Producto B,Categoria 2,603,Soleado,Semana Santa,Descuento,29,17487,8,Verano
2021-08-31,Producto C,Categoria 2,958,Soleado,Navidad,Descuento,7,6706,8,Verano
2021-08-31,Producto D,Categoria 3,69,Nevado,Lunes de Pascua,Sin promoción,27,1863,8,Verano
2021-08-31,Producto E,Categoria 1,593,Nublado,Black Friday,Descuento,37,21941,8,Verano
2021-09-01,Producto A,Categoria 3,104,Lluvia,Lunes de Pascua,Sin promoción,29,3016,9,Otoño
2021-09-01,Producto B,Categoria 1,426,Nevado,Navidad,Descuento,23,9798,9,Otoño
2021-09-01,Producto C,Categoria 3,137,Nevado,Lunes de Pascua,Descuento,15,2055,9,Otoño
2021-09-01,Producto D,Categoria 1,840,Lluvia,Black Friday,Sin promoción,48,40320,9,Otoño
2021-09-01,Producto E,Categoria 3,355,Nublado,Lunes de Pascua,Sin promoción,21,7455,9,Otoño
2021-09-02,Producto A,Categoria 3,523,Nevado,Semana Santa,Descuento,23,12029,9,Otoño
2021-09-02,Producto B,Categoria 2,890,Nevado,Black Friday,Sin promoción,34,30260,9,Otoño
2021-09-02,Producto C,Categoria 2,407,Nublado,Semana Santa,Sin promoción,17,6919,9,Otoño
2021-09-02,Producto D,Categoria 1,423,Soleado,Black Friday,Descuento,43,18189,9,Otoño
2021-09-02,Producto E,Categoria 2,529,Lluvia,Ninguno,Sin promoción,12,6348,9,Otoño
2021-09-03,Producto A,Categoria 1,250,Soleado,Semana Santa,Sin promoción,8,2000,9,Otoño
2021-09-03,Producto B,Categoria 2,518,Lluvia,Semana Santa,Sin promoción,14,7252,9,Otoño
2021-09-03,Producto C,Categoria 3,395,Lluvia,Lunes de Pascua,Sin promoción,25,9875,9,Otoño
2021-09-03,Producto D,Categoria 2,632,Nublado,Black Friday,Sin promoción,14,8848,9,Otoño
2021-09-03,Producto E,Categoria 1,423,Lluvia,Lunes de Pascua,Sin promoción,47,19881,9,Otoño
2021-09-04,Producto A,Categoria 3,480,Nevado,Ninguno,Descuento,40,19200,9,Otoño
2021-09-04,Producto B,Categoria 3,728,Nevado,Navidad,Descuento,41,29848,9,Otoño
2021-09-04,Producto C,Categoria 1,532,Nevado,Black Friday,Sin promoción,21,11172,9,Otoño
2021-09-04,Producto D,Categoria 2,385,Nublado,Lunes de Pascua,Sin promoción,34,13090,9,Otoño
2021-09-04,Producto E,Categoria 2,350,Nublado,Semana Santa,Descuento,22,7700,9,Otoño
2021-09-05,Producto A,Categoria 2,474,Nublado,Lunes de Pascua,Descuento,15,7110,9,Otoño
2021-09-05,Producto B,Categoria 2,486,Nublado,Ninguno,Descuento,19,9234,9,Otoño
2021-09-05,Producto C,Categoria 2,746,Nevado,Black Friday,Sin promoción,28,20888,9,Otoño
2021-09-05,Producto D,Categoria 2,696,Soleado,Semana Santa,Sin promoción,19,13224,9,Otoño
2021-09-05,Producto E,Categoria 3,380,Nublado,Navidad,Descuento,25,9500,9,Otoño
2021-09-06,Producto A,Categoria 2,457,Lluvia,Black Friday,Sin promoción,14,6398,9,Otoño
2021-09-06,Producto B,Categoria 1,168,Nevado,Lunes de Pascua,Sin promoción,16,2688,9,Otoño
2021-09-06,Producto C,Categoria 3,319,Lluvia,Ninguno,Descuento,20,6380,9,Otoño
2021-09-06,Producto D,Categoria 1,325,Soleado,Lunes de Pascua,Sin promoción,47,15275,9,Otoño
2021-09-06,Producto E,Categoria 2,531,Soleado,Navidad,Sin promoción,39,20709,9,Otoño
2021-09-07,Producto A,Categoria 3,98,Nevado,Lunes de Pascua,Sin promoción,36,3528,9,Otoño
2021-09-07,Producto B,Categoria 3,756,Lluvia,Black Friday,Sin promoción,39,29484,9,Otoño
2021-09-07,Producto C,Categoria 3,698,Lluvia,Semana Santa,Descuento,49,34202,9,Otoño
2021-09-07,Producto D,Categoria 1,780,Nevado,Black Friday,Sin promoción,27,21060,9,Otoño
2021-09-07,Producto E,Categoria 3,267,Nublado,Semana Santa,Sin promoción,17,4539,9,Otoño
2021-09-08,Producto A,Categoria 1,893,Nublado,Navidad,Descuento,48,42864,9,Otoño
2021-09-08,Producto B,Categoria 3,287,Nublado,Ninguno,Sin promoción,7,2009,9,Otoño
2021-09-08,Producto C,Categoria 3,493,Nevado,Black Friday,Descuento,39,19227,9,Otoño
2021-09-08,Producto D,Categoria 2,609,Lluvia,Black Friday,Descuento,45,27405,9,Otoño
2021-09-08,Producto E,Categoria 2,474,Nublado,Ninguno,Descuento,35,16590,9,Otoño
2021-09-09,Producto A,Categoria 3,771,Soleado,Navidad,Sin promoción,44,33924,9,Otoño
2021-09-09,Producto B,Categoria 2,440,Soleado,Semana Santa,Descuento,39,17160,9,Otoño
2021-09-09,Producto C,Categoria 3,329,Nevado,Navidad,Descuento,11,3619,9,Otoño
2021-09-09,Producto D,Categoria 2,502,Soleado,Semana Santa,Sin promoción,16,8032,9,Otoño
2021-09-09,Producto E,Categoria 3,569,Lluvia,Semana Santa,Sin promoción,49,27881,9,Otoño
2021-09-10,Producto A,Categoria 1,537,Lluvia,Ninguno,Sin promoción,27,14499,9,Otoño
2021-09-10,Producto B,Categoria 3,264,Lluvia,Ninguno,Descuento,36,9504,9,Otoño
2021-09-10,Producto C,Categoria 2,637,Soleado,Semana Santa,Sin promoción,5,3185,9,Otoño
2021-09-10,Producto D,Categoria 1,113,Nevado,Ninguno,Descuento,47,5311,9,Otoño
2021-09-10,Producto E,Categoria 2,412,Soleado,Black Friday,Sin promoción,45,18540,9,Otoño
2021-09-11,Producto A,Categoria 1,587,Nevado,Navidad,Sin promoción,19,11153,9,Otoño
2021-09-11,Producto B,Categoria 1,890,Soleado,Black Friday,Sin promoción,43,38270,9,Otoño
2021-09-11,Producto C,Categoria 3,537,Nublado,Black Friday,Sin promoción,9,4833,9,Otoño
2021-09-11,Producto D,Categoria 3,708,Soleado,Navidad,Sin promoción,26,18408,9,Otoño
2021-09-11,Producto E,Categoria 2,597,Nevado,Navidad,Descuento,12,7164,9,Otoño
2021-09-12,Producto A,Categoria 3,632,Nevado,Navidad,Descuento,16,10112,9,Otoño
2021-09-12,Producto B,Categoria 1,572,Soleado,Black Friday,Sin promoción,24,13728,9,Otoño
2021-09-12,Producto C,Categoria 3,246,Nevado,Semana Santa,Sin promoción,17,4182,9,Otoño
2021-09-12,Producto D,Categoria 1,206,Nevado,Lunes de Pascua,Sin promoción,40,8240,9,Otoño
2021-09-12,Producto E,Categoria 3,558,Lluvia,Black Friday,Sin promoción,48,26784,9,Otoño
2021-09-13,Producto A,Categoria 3,534,Lluvia,Black Friday,Descuento,42,22428,9,Otoño
2021-09-13,Producto B,Categoria 1,381,Nevado,Navidad,Descuento,23,8763,9,Otoño
2021-09-13,Producto C,Categoria 1,972,Nevado,Navidad,Sin promoción,40,38880,9,Otoño
2021-09-13,Producto D,Categoria 3,581,Soleado,Semana Santa,Sin promoción,26,15106,9,Otoño
2021-09-13,Producto E,Categoria 3,910,Lluvia,Black Friday,Descuento,16,14560,9,Otoño
2021-09-14,Producto A,Categoria 1,899,Lluvia,Navidad,Descuento,40,35960,9,Otoño
2021-09-14,Producto B,Categoria 2,919,Nublado,Black Friday,Descuento,39,35841,9,Otoño
2021-09-14,Producto C,Categoria 3,209,Nevado,Lunes de Pascua,Descuento,41,8569,9,Otoño
2021-09-14,Producto D,Categoria 3,215,Nevado,Lunes de Pascua,Descuento,34,7310,9,Otoño
2021-09-14,Producto E,Categoria 2,228,Nevado,Lunes de Pascua,Sin promoción,15,3420,9,Otoño
2021-09-15,Producto A,Categoria 3,407,Nevado,Lunes de Pascua,Descuento,23,9361,9,Otoño
2021-09-15,Producto B,Categoria 3,347,Nevado,Lunes de Pascua,Descuento,28,9716,9,Otoño
2021-09-15,Producto C,Categoria 1,531,Lluvia,Ninguno,Descuento,45,23895,9,Otoño
2021-09-15,Producto D,Categoria 3,81,Nublado,Ninguno,Sin promoción,11,891,9,Otoño
2021-09-15,Producto E,Categoria 3,647,Nevado,Black Friday,Descuento,28,18116,9,Otoño
2021-09-16,Producto A,Categoria 1,561,Nevado,Semana Santa,Descuento,5,2805,9,Otoño
2021-09-16,Producto B,Categoria 2,561,Soleado,Navidad,Sin promoción,22,12342,9,Otoño
2021-09-16,Producto C,Categoria 1,630,Lluvia,Semana Santa,Sin promoción,16,10080,9,Otoño
2021-09-16,Producto D,Categoria 1,129,Nevado,Lunes de Pascua,Descuento,45,5805,9,Otoño
2021-09-16,Producto E,Categoria 1,292,Nublado,Lunes de Pascua,Sin promoción,14,4088,9,Otoño
2021-09-17,Producto A,Categoria 3,459,Soleado,Black Friday,Sin promoción,30,13770,9,Otoño
2021-09-17,Producto B,Categoria 1,349,Lluvia,Lunes de Pascua,Sin promoción,42,14658,9,Otoño
2021-09-17,Producto C,Categoria 1,875,Nevado,Navidad,Sin promoción,43,37625,9,Otoño
2021-09-17,Producto D,Categoria 3,659,Nublado,Black Friday,Sin promoción,23,15157,9,Otoño
2021-09-17,Producto E,Categoria 3,757,Lluvia,Navidad,Descuento,40,30280,9,Otoño
2021-09-18,Producto A,Categoria 3,918,Nevado,Navidad,Descuento,43,39474,9,Otoño
2021-09-18,Producto B,Categoria 3,511,Nublado,Black Friday,Descuento,31,15841,9,Otoño
2021-09-18,Producto C,Categoria 3,247,Lluvia,Semana Santa,Descuento,24,5928,9,Otoño
2021-09-18,Producto D,Categoria 2,377,Nublado,Lunes de Pascua,Descuento,38,14326,9,Otoño
2021-09-18,Producto E,Categoria 1,345,Lluvia,Lunes de Pascua,Sin promoción,33,11385,9,Otoño
2021-09-19,Producto A,Categoria 3,94,Soleado,Ninguno,Sin promoción,23,2162,9,Otoño
2021-09-19,Producto B,Categoria 3,494,Nevado,Navidad,Sin promoción,7,3458,9,Otoño
2021-09-19,Producto C,Categoria 2,708,Soleado,Navidad,Sin promoción,36,25488,9,Otoño
2021-09-19,Producto D,Categoria 1,652,Nevado,Black Friday,Sin promoción,27,17604,9,Otoño
2021-09-19,Producto E,Categoria 3,320,Soleado,Ninguno,Descuento,29,9280,9,Otoño
2021-09-20,Producto A,Categoria 2,284,Soleado,Lunes de Pascua,Sin promoción,44,12496,9,Otoño
2021-09-20,Producto B,Categoria 2,398,Lluvia,Ninguno,Descuento,29,11542,9,Otoño
2021-09-20,Producto C,Categoria 2,366,Lluvia,Semana Santa,Sin promoción,22,8052,9,Otoño
2021-09-20,Producto D,Categoria 1,749,Lluvia,Black Friday,Descuento,11,8239,9,Otoño
2021-09-20,Producto E,Categoria 3,188,Nevado,Ninguno,Descuento,45,8460,9,Otoño
2021-09-21,Producto A,Categoria 1,627,Lluvia,Black Friday,Sin promoción,8,5016,9,Otoño
2021-09-21,Producto B,Categoria 2,832,Nevado,Black Friday,Descuento,25,20800,9,Otoño
2021-09-21,Producto C,Categoria 2,316,Nublado,Lunes de Pascua,Sin promoción,48,15168,9,Otoño
2021-09-21,Producto D,Categoria 2,435,Soleado,Lunes de Pascua,Descuento,17,7395,9,Otoño
2021-09-21,Producto E,Categoria 2,319,Lluvia,Ninguno,Descuento,21,6699,9,Otoño
2021-09-22,Producto A,Categoria 2,674,Lluvia,Black Friday,Descuento,17,11458,9,Otoño
2021-09-22,Producto B,Categoria 1,686,Nublado,Black Friday,Descuento,18,12348,9,Otoño
2021-09-22,Producto C,Categoria 2,395,Nevado,Navidad,Sin promoción,10,3950,9,Otoño
2021-09-22,Producto D,Categoria 3,622,Nevado,Black Friday,Sin promoción,16,9952,9,Otoño
2021-09-22,Producto E,Categoria 2,884,Nublado,Navidad,Sin promoción,28,24752,9,Otoño
2021-09-23,Producto A,Categoria 1,283,Nevado,Lunes de Pascua,Sin promoción,35,9905,9,Otoño
2021-09-23,Producto B,Categoria 3,696,Nublado,Black Friday,Sin promoción,22,15312,9,Otoño
2021-09-23,Producto C,Categoria 3,550,Lluvia,Black Friday,Sin promoción,8,4400,9,Otoño
2021-09-23,Producto D,Categoria 1,306,Nublado,Semana Santa,Sin promoción,36,11016,9,Otoño
2021-09-23,Producto E,Categoria 1,345,Soleado,Ninguno,Sin promoción,26,8970,9,Otoño
2021-09-24,Producto A,Categoria 2,291,Nublado,Ninguno,Descuento,26,7566,9,Otoño
2021-09-24,Producto B,Categoria 1,736,Lluvia,Navidad,Descuento,8,5888,9,Otoño
2021-09-24,Producto C,Categoria 3,459,Soleado,Navidad,Descuento,19,8721,9,Otoño
2021-09-24,Producto D,Categoria 2,185,Lluvia,Lunes de Pascua,Descuento,34,6290,9,Otoño
2021-09-24,Producto E,Categoria 3,469,Soleado,Semana Santa,Descuento,21,9849,9,Otoño
2021-09-25,Producto A,Categoria 3,437,Lluvia,Navidad,Sin promoción,49,21413,9,Otoño
2021-09-25,Producto B,Categoria 3,926,Lluvia,Navidad,Sin promoción,33,30558,9,Otoño
2021-09-25,Producto C,Categoria 3,382,Nevado,Lunes de Pascua,Descuento,16,6112,9,Otoño
2021-09-25,Producto D,Categoria 3,664,Soleado,Navidad,Descuento,45,29880,9,Otoño
2021-09-25,Producto E,Categoria 2,231,Nevado,Lunes de Pascua,Descuento,16,3696,9,Otoño
2021-09-26,Producto A,Categoria 1,533,Lluvia,Navidad,Sin promoción,28,14924,9,Otoño
2021-09-26,Producto B,Categoria 1,574,Nublado,Navidad,Descuento,14,8036,9,Otoño
2021-09-26,Producto C,Categoria 2,56,Nevado,Lunes de Pascua,Descuento,30,1680,9,Otoño
2021-09-26,Producto D,Categoria 1,321,Nevado,Lunes de Pascua,Sin promoción,13,4173,9,Otoño
2021-09-26,Producto E,Categoria 2,519,Nevado,Semana Santa,Sin promoción,20,10380,9,Otoño
2021-09-27,Producto A,Categoria 3,440,Nevado,Semana Santa,Descuento,30,13200,9,Otoño
2021-09-27,Producto B,Categoria 1,84,Soleado,Ninguno,Sin promoción,46,3864,9,Otoño
2021-09-27,Producto C,Categoria 2,385,Nevado,Ninguno,Descuento,40,15400,9,Otoño
2021-09-27,Producto D,Categoria 2,781,Lluvia,Navidad,Sin promoción,8,6248,9,Otoño
2021-09-27,Producto E,Categoria 1,868,Soleado,Navidad,Sin promoción,40,34720,9,Otoño
2021-09-28,Producto A,Categoria 1,593,Lluvia,Navidad,Descuento,28,16604,9,Otoño
2021-09-28,Producto B,Categoria 2,365,Nublado,Ninguno,Sin promoción,40,14600,9,Otoño
2021-09-28,Producto C,Categoria 3,702,Nevado,Navidad,Descuento,11,7722,9,Otoño
2021-09-28,Producto D,Categoria 3,207,Lluvia,Lunes de Pascua,Sin promoción,40,8280,9,Otoño
2021-09-28,Producto E,Categoria 3,813,Lluvia,Navidad,Sin promoción,16,13008,9,Otoño
2021-09-29,Producto A,Categoria 2,495,Lluvia,Black Friday,Sin promoción,5,2475,9,Otoño
2021-09-29,Producto B,Categoria 1,377,Nublado,Semana Santa,Descuento,48,18096,9,Otoño
2021-09-29,Producto C,Categoria 3,350,Nublado,Ninguno,Descuento,15,5250,9,Otoño
2021-09-29,Producto D,Categoria 1,662,Nublado,Navidad,Sin promoción,21,13902,9,Otoño
2021-09-29,Producto E,Categoria 3,78,Nublado,Lunes de Pascua,Descuento,38,2964,9,Otoño
2021-09-30,Producto A,Categoria 1,385,Soleado,Lunes de Pascua,Sin promoción,46,17710,9,Otoño
2021-09-30,Producto B,Categoria 3,419,Nublado,Ninguno,Sin promoción,38,15922,9,Otoño
2021-09-30,Producto C,Categoria 1,616,Soleado,Black Friday,Sin promoción,9,5544,9,Otoño
2021-09-30,Producto D,Categoria 3,791,Nublado,Navidad,Sin promoción,45,35595,9,Otoño
2021-09-30,Producto E,Categoria 1,411,Nevado,Lunes de Pascua,Sin promoción,8,3288,9,Otoño
2021-10-01,Producto A,Categoria 3,488,Nevado,Lunes de Pascua,Sin promoción,23,11224,10,Otoño
2021-10-01,Producto B,Categoria 3,207,Nevado,Ninguno,Descuento,21,4347,10,Otoño
2021-10-01,Producto C,Categoria 3,436,Lluvia,Semana Santa,Sin promoción,30,13080,10,Otoño
2021-10-01,Producto D,Categoria 1,230,Soleado,Lunes de Pascua,Descuento,26,5980,10,Otoño
2021-10-01,Producto E,Categoria 1,468,Lluvia,Ninguno,Descuento,43,20124,10,Otoño
2021-10-02,Producto A,Categoria 1,766,Nublado,Black Friday,Sin promoción,32,24512,10,Otoño
2021-10-02,Producto B,Categoria 2,353,Soleado,Black Friday,Sin promoción,22,7766,10,Otoño
2021-10-02,Producto C,Categoria 3,197,Lluvia,Lunes de Pascua,Descuento,12,2364,10,Otoño
2021-10-02,Producto D,Categoria 3,728,Nublado,Black Friday,Sin promoción,21,15288,10,Otoño
2021-10-02,Producto E,Categoria 2,136,Lluvia,Lunes de Pascua,Descuento,17,2312,10,Otoño
2021-10-03,Producto A,Categoria 3,70,Nevado,Ninguno,Descuento,47,3290,10,Otoño
2021-10-03,Producto B,Categoria 1,501,Lluvia,Navidad,Descuento,5,2505,10,Otoño
2021-10-03,Producto C,Categoria 3,578,Nevado,Semana Santa,Sin promoción,14,8092,10,Otoño
2021-10-03,Producto D,Categoria 3,98,Soleado,Lunes de Pascua,Sin promoción,18,1764,10,Otoño
2021-10-03,Producto E,Categoria 3,551,Lluvia,Navidad,Sin promoción,48,26448,10,Otoño
2021-10-04,Producto A,Categoria 2,587,Lluvia,Semana Santa,Sin promoción,20,11740,10,Otoño
2021-10-04,Producto B,Categoria 1,464,Nublado,Black Friday,Sin promoción,30,13920,10,Otoño
2021-10-04,Producto C,Categoria 2,427,Nevado,Black Friday,Descuento,11,4697,10,Otoño
2021-10-04,Producto D,Categoria 3,463,Nevado,Lunes de Pascua,Sin promoción,15,6945,10,Otoño
